id	x	y	z
2138	38	8	-1.110454675
2139	39	8	-1.112641303
2140	40	8	-1.095134889
2141	41	8	-1.057445488
2142	42	8	-0.999468098
2143	43	8	-0.921495568
2144	44	8	-0.824223584
2145	45	8	-0.708747507
2146	46	8	-0.576550993
2147	47	8	-0.42948648
2148	48	8	-0.269747815
2149	49	8	-0.09983546
2150	50	8	0.077485158
2151	1	7	0.437168593
2152	2	7	0.542689252
2153	3	7	0.644996224
2154	4	7	0.741760301
2155	5	7	0.8306715
2156	6	7	0.909490297
2157	7	7	0.976098535
2158	8	7	1.028548901
2159	9	7	1.06511187
2160	10	7	1.084319104
2161	11	7	1.08500228
2162	12	7	1.066326481
2163	13	7	1.027817329
2164	14	7	0.969381192
2165	15	7	0.891317926
2166	16	7	0.794325749
2167	17	7	0.679498016
2168	18	7	0.548311836
2169	19	7	0.40260861
2170	20	7	0.244566766
2171	21	7	0.076667126
2172	22	7	-0.098348529
2173	23	7	-0.27752494
2174	24	7	-0.457746053
2175	25	7	-0.635791913
2176	26	7	-0.808398694
2177	27	7	-0.972320711
2178	28	7	-1.124393203
2179	29	7	-1.261594655
2180	30	7	-1.381107409
2181	31	7	-1.480375346
2182	32	7	-1.557157459
2183	33	7	-1.609576204
2184	34	7	-1.636159618
2185	35	7	-1.635876287
2186	36	7	-1.608162403
2187	37	7	-1.552940275
2188	38	7	-1.470627833
2189	39	7	-1.362138834
2190	40	7	-1.22887366
2191	41	7	-1.072700774
2192	42	7	-0.895929097
2193	43	7	-0.701271729
2194	44	7	-0.491801633
2195	45	7	-0.270900036
2196	46	7	-0.042198478
2197	47	7	0.19048446
2198	48	7	0.423210584
2199	49	7	0.651992425
2200	50	7	0.872865178
2201	1	6	1.259896091
2202	2	6	1.376002406
2203	3	6	1.471917546
2204	4	6	1.545442528
2205	5	6	1.594740827
2206	6	6	1.618379974
2207	7	6	1.615366014
2208	8	6	1.585170078
2209	9	6	1.527746437
2210	10	6	1.443541584
2211	11	6	1.333494061
2212	12	6	1.199024921
2213	13	6	1.042018899
2214	14	6	0.864796557
2215	15	6	0.67007784
2216	16	6	0.46093764
2217	17	6	0.240754161
2218	18	6	0.013150974
2219	19	6	-0.218066171
2220	20	6	-0.448976629
2221	21	6	-0.675614992
2222	22	6	-0.894042765
2223	23	6	-1.100420234
2224	24	6	-1.291077165
2225	25	6	-1.462580989
2226	26	6	-1.611801165
2227	27	6	-1.735968473
2228	28	6	-1.832728094
2229	29	6	-1.900185429
2230	30	6	-1.936943751
2231	31	6	-1.942132935
2232	32	6	-1.915428686
2233	33	6	-1.857061839
2234	34	6	-1.767817516
2235	35	6	-1.649024119
2236	36	6	-1.502532303
2237	37	6	-1.330684295
2238	38	6	-1.1362741
2239	39	6	-0.922499297
2240	40	6	-0.692905306
2241	41	6	-0.451323144
2242	42	6	-0.201801814
2243	43	6	0.051463418
2244	44	6	0.304205546
2245	45	6	0.552161738
2246	46	6	0.791149259
2247	47	6	1.017139968
2248	48	6	1.226332014
2249	49	6	1.4152174
2250	50	6	1.580644149
2251	1	5	1.897809139
2252	2	5	1.931053022
2253	3	5	1.932797418
2254	4	5	1.902761929
2255	5	5	1.841219919
2256	6	5	1.74899712
2257	7	5	1.627460088
2258	8	5	1.478494681
2259	9	5	1.304474918
2260	10	5	1.108222761
2261	11	5	0.892959546
2262	12	5	0.662249934
2263	13	5	0.419939414
2264	14	5	0.170086497
2265	15	5	-0.083109134
2266	16	5	-0.335381208
2267	17	5	-0.582472776
2268	18	5	-0.820212056
2269	19	5	-1.044586789
2270	20	5	-1.251815735
2271	21	5	-1.43841596
2272	22	5	-1.601264685
2273	23	5	-1.737654536
2274	24	5	-1.845341168
2275	25	5	-1.922582408
2276	26	5	-1.96816817
2277	27	5	-1.981440628
2278	28	5	-1.962304278
2279	29	5	-1.911225724
2280	30	5	-1.829223227
2281	31	5	-1.717846235
2282	32	5	-1.57914531
2283	33	5	-1.415633049
2284	34	5	-1.230236753
2285	35	5	-1.026243773
2286	36	5	-0.807240576
2287	37	5	-0.577046698
2288	38	5	-0.339644854
2289	39	5	-0.099108512
2290	40	5	0.140471684
2291	41	5	0.375061263
2292	42	5	0.600753684
2293	43	5	0.81383916
2294	44	5	1.010869284
2295	45	5	1.188716275
2296	46	5	1.344625763
2297	47	5	1.476262198
2298	48	5	1.581746052
2299	49	5	1.659682226
2300	50	5	1.709179164
2301	1	4	1.907795637
2302	2	4	1.822287544
2303	3	4	1.707495895
2304	4	4	1.565514537
2305	5	4	1.398897561
2306	6	4	1.21061144
2307	7	4	1.003979876
2308	8	4	0.782622399
2309	9	4	0.550387905
2310	10	4	0.311284392
2311	11	4	0.069406229
2312	12	4	-0.171139685
2313	13	4	-0.406307461
2314	14	4	-0.632184109
2315	15	4	-0.84505843
2316	16	4	-1.041485635
2317	17	4	-1.21834653
2318	18	4	-1.372900176
2319	19	4	-1.502829096
2320	20	4	-1.606276238
2321	21	4	-1.681873066
2322	22	4	-1.728758326
2323	23	4	-1.746587222
2324	24	4	-1.73553091
2325	25	4	-1.696266422
2326	26	4	-1.629957301
2327	27	4	-1.538225408
2328	28	4	-1.423114543
2329	29	4	-1.287046645
2330	30	4	-1.132771502
2331	31	4	-0.96331101
2332	32	4	-0.781899092
2333	33	4	-0.591918518
2334	34	4	-0.396835839
2335	35	4	-0.200135753
2336	36	4	-0.005256143
2337	37	4	0.184474933
2338	38	4	0.365899131
2339	39	4	0.536083442
2340	40	4	0.692370537
2341	41	4	0.832422914
2342	42	4	0.954260085
2343	43	4	1.056288156
2344	44	4	1.137321347
2345	45	4	1.196595134
2346	46	4	1.233770901
2347	47	4	1.248932112
2348	48	4	1.242572248
2349	49	4	1.215574853
2350	50	4	1.169186236
2351	1	3	1.282918688
2352	2	3	1.125257491
2353	3	3	0.952513666
2354	4	3	0.767961746
2355	5	3	0.575023132
2356	6	3	0.377200564
2357	7	3	0.178012031
2358	8	3	-0.019074577
2359	9	3	-0.210704845
2360	10	3	-0.393698024
2361	11	3	-0.56510291
2362	12	3	-0.722248387
2363	13	3	-0.862787725
2364	14	3	-0.984735844
2365	15	3	-1.08649893
2366	16	3	-1.166895917
2367	17	3	-1.225171551
2368	18	3	-1.261000886
2369	19	3	-1.274485273
2370	20	3	-1.26614004
2371	21	3	-1.236874251
2372	22	3	-1.187963068
2373	23	3	-1.121013401
2374	24	3	-1.037923642
2375	25	3	-0.940838395
2376	26	3	-0.83209921
2377	27	3	-0.7141924
2378	28	3	-0.589695036
2379	29	3	-0.461220294
2380	30	3	-0.331363265
2381	31	3	-0.202648358
2382	32	3	-0.077479372
2383	33	3	0.041906791
2384	34	3	0.153481832
2385	35	3	0.255462395
2386	36	3	0.346340361
2387	37	3	0.42490655
2388	38	3	0.490267433
2389	39	3	0.541854613
2390	40	3	0.579426998
2391	41	3	0.603065719
2392	42	3	0.613162038
2393	43	3	0.61039861
2394	44	3	0.595724623
2395	45	3	0.570325443
2396	46	3	0.535587534
2397	47	3	0.493059494
2398	48	3	0.444410134
2399	49	3	0.391384582
2400	50	3	0.335759432
2401	1	2	0.457235153
2402	2	2	0.324139273
2403	3	2	0.192282329
2404	4	2	0.064105848
2405	5	2	-0.058117334
2406	6	2	-0.172325196
2407	7	2	-0.276703271
2408	8	2	-0.369715289
2409	9	2	-0.450127195
2410	10	2	-0.517024146
2411	11	2	-0.569820221
2412	12	2	-0.60826078
2413	13	2	-0.632417524
2414	14	2	-0.642676492
2415	15	2	-0.639719365
2416	16	2	-0.624498594
2417	17	2	-0.59820699
2418	18	2	-0.562242537
2419	19	2	-0.518169274
2420	20	2	-0.467675179
2421	21	2	-0.412528035
2422	22	2	-0.354530298
2423	23	2	-0.295474003
2424	24	2	-0.237096725
2425	25	2	-0.181039588
2426	26	2	-0.12880826
2427	27	2	-0.08173779
2428	28	2	-0.040962066
2429	29	2	-0.007388565
2430	30	2	0.018321093
2431	31	2	0.035764341
2432	32	2	0.044804373
2433	33	2	0.045570236
2434	34	2	0.03845034
2435	35	2	0.024079557
2436	36	2	0.003320252
2437	37	2	-0.022762318
2438	38	2	-0.052929622
2439	39	2	-0.085803814
2440	40	2	-0.119905216
2441	41	2	-0.153692452
2442	42	2	-0.185604293
2443	43	2	-0.214102232
2444	44	2	-0.237712779
2445	45	2	-0.255068499
2446	46	2	-0.264946802
2447	47	2	-0.266305567
2448	48	2	-0.258314743
2449	49	2	-0.240383161
2450	50	2	-0.212179871
2451	1	1	0.004287722
2452	2	1	-0.024588173
2453	3	1	-0.045120339
2454	4	1	-0.057135325
2455	5	1	-0.060726906
2456	6	1	-0.056250002
2457	7	1	-0.044308167
2458	8	1	-0.02573497
2459	9	1	-0.001569739
2460	10	1	0.026971772
2461	11	1	0.05853107
2462	12	1	0.091644181
2463	13	1	0.124781609
2464	14	1	0.156390032
2465	15	1	0.184934784
2466	16	1	0.208942107
2467	17	1	0.227040176
2468	18	1	0.237997939
2469	19	1	0.240760828
2470	20	1	0.234482502
2471	21	1	0.218551831
2472	22	1	0.192614461
2473	23	1	0.156588406
2474	24	1	0.110673251
2475	25	1	0.055352669
2476	26	1	-0.008609854
2477	27	1	-0.080182094
2478	28	1	-0.158080776
2479	29	1	-0.240795565
2480	30	1	-0.326618884
2481	31	1	-0.413680986
2482	32	1	-0.499989539
2483	33	1	-0.583472913
2484	34	1	-0.66202625
2485	35	1	-0.733559327
2486	36	1	-0.796045188
2487	37	1	-0.847568457
2488	38	1	-0.886372291
2489	39	1	-0.910902885
2490	40	1	-0.919850551
2491	41	1	-0.912186381
2492	42	1	-0.887193656
2493	43	1	-0.844493212
2494	44	1	-0.784062119
2495	45	1	-0.706245163
2496	46	1	-0.611758751
2497	47	1	-0.501687035
2498	48	1	-0.377470191
2499	49	1	-0.240884978
2500	50	1	-0.094017832
